,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3(Target),index
918,GP,F,18.0,R,GT3,T,2.0,1.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,no,yes,no,yes,yes,4.0,3.0,5.0,1.0,2.0,,0.0,-inf,0.0,0.0,918
919,GP,F,19.0,U,GT3,T,3.0,3.0,other,services,home,other,1.0,2.0,,no,yes,yes,yes,yes,yes,yes,no,,3.0,5.0,3.0,3.0,-inf,15.0,9.0,9.0,9.0,919
920,GP,F,18.0,U,GT3,T,2.0,3.0,other,services,reputation,father,1.0,4.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,,5.0,1.0,3.0,2.0,-,15.0,14.0,14.0,920
921,GP,F,18.0,U,LE3,T,,,other,other,home,mother,2.0,2.0,0.0,no,yes,yes,no,no,yes,no,no,4.0,4.0,-inf,1.0,1.0,3.0,2.0,11.0,11.0,11.0,921
922,GP,M,17.0,R,GT3,T,1.0,2.0,at_home,at_home,home,mother,1.0,2.0,-inf,no,yes,yes,yes,no,yes,no,yes,3.0,inf,2.0,-inf,2.0,1.0,2.0,15.0,14.0,14.0,922
923,GP,F,17.0,U,GT3,T,2.0,4.0,at_home,health,reputation,mother,2.0,2.0,nan,no,yes,yes,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,10.0,10.0,923
924,GP,F,-inf,U,LE3,T,-,2.0,services,other,course,mother,2.0,2.0,0.0,yes,yes,yes,no,yes,yes,yes,yes,4.0,4.0,,2.0,,5.0,6.0,12.0,12.0,12.0,924
925,GP,F,18.0,R,GT3,A,3.0,2.0,other,services,home,mother,2.0,2.0,0.0,no,no,no,no,no,no,yes,yes,4.0,1.0,1.0,1.0,1.0,5.0,75.0,10.0,9.0,9.0,925
926,GP,M,18.0,U,GT3,T,nan,4.0,teacher,services,home,mother,inf,1.0,0.0,no,no,yes,yes,yes,yes,yes,no,3.0,2.0,4.0,1.0,4.0,3.0,22.0,9.0,9.0,9.0,926
927,GP,F,18.0,U,GT3,T,4.0,4.0,health,health,reputation,father,1.0,2.0,1.0,yes,yes,no,yes,yes,yes,yes,yes,2.0,nan,-inf,1.0,1.0,4.0,15.0,,8.0,8.0,927
928,GP,M,18.0,U,LE3,T,4.0,-inf,teacher,services,course,mother,inf,1.0,0.0,no,no,yes,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,2.0,1.0,nan,10.0,nan,10.0,928
929,GP,M,,U,LE3,A,4.0,1.0,services,other,home,mother,2.0,1.0,0.0,no,no,yes,yes,yes,yes,yes,yes,4.0,5.0,4.0,,4.0,5.0,30.0,8.0,8.0,8.0,929
930,GP,M,17.0,U,LE3,A,3.0,2.0,teacher,services,home,mother,nan,1.0,1.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,4.0,3.0,19.0,11.0,inf,10.0,930
931,GP,F,18.0,R,LE3,T,1.0,1.0,at_home,other,reputation,mother,2.0,4.0,0.0,no,yes,yes,yes,yes,yes,no,no,5.0,2.0,2.0,1.0,-inf,3.0,1.0,12.0,12.0,12.0,931
932,GP,F,,U,GT3,T,1.0,1.0,other,other,home,mother,nan,-inf,0.0,yes,no,no,yes,yes,yes,yes,no,5.0,4.0,,1.0,1.0,,-inf,,9.0,10.0,932
933,GP,F,17.0,U,GT3,T,,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,5.0,4.0,5.0,,2.0,5.0,4.0,10.0,9.0,11.0,933
934,GP,M,inf,U,GT3,T,1.0,-inf,other,other,reputation,father,1.0,nan,0.0,no,no,yes,no,no,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,,12.0,inf,11.0,934
935,GP,F,-inf,U,GT3,T,2.0,nan,at_home,at_home,other,mother,1.0,3.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,2.0,5.0,18.0,18.0,19.0,935
936,GP,F,nan,U,GT3,T,1.0,1.0,services,teacher,reputation,mother,1.0,3.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,3.0,nan,-,nan,3.0,6.0,13.0,12.0,12.0,936
937,GP,M,18.0,U,GT3,T,2.0,1.0,services,services,reputation,mother,1.0,3.0,0.0,no,no,yes,yes,yes,yes,yes,no,4.0,2.0,4.0,1.0,-,2.0,6.0,inf,14.0,14.0,937
938,GP,M,18.0,U,LE3,A,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,4.0,3.0,1.0,1.0,,-inf,15.0,13.0,15.0,938
939,GP,M,18.0,U,GT3,T,4.0,nan,teacher,other,home,mother,1.0,,nan,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,2.0,inf,,5.0,11.0,,11.0,,939
940,GP,F,17.0,U,GT3,T,4.0,3.0,health,services,reputation,mother,1.0,3.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,2.0,2.0,1.0,2.0,3.0,0.0,15.0,15.0,15.0,940
941,GP,F,inf,U,LE3,T,2.0,1.0,services,at_home,reputation,mother,1.0,2.0,1.0,no,no,no,no,yes,yes,yes,yes,-,4.0,3.0,1.0,1.0,-inf,12.0,12.0,12.0,13.0,941
942,GP,F,17.0,R,LE3,T,3.0,1.0,services,other,reputation,mother,2.0,4.0,nan,no,yes,yes,no,yes,yes,no,no,-,nan,2.0,nan,1.0,3.0,6.0,inf,18.0,-inf,942
943,GP,M,18.0,R,LE3,T,inf,2.0,services,other,reputation,mother,2.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,4.0,2.0,1.0,,4.0,8.0,14.0,-,14.0,943
944,GP,M,17.0,U,GT3,T,3.0,3.0,health,other,home,mother,1.0,1.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,3.0,,3.0,5.0,4.0,14.0,12.0,11.0,944
945,GP,F,19.0,U,GT3,T,4.0,4.0,health,other,reputation,other,-inf,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,2.0,3.0,4.0,2.0,,2.0,0.0,10.0,-,0.0,945
946,GP,F,18.0,U,LE3,T,4.0,3.0,other,other,home,other,2.0,,0.0,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,5.0,,-,2.0,10.0,-inf,8.0,,946
947,GP,F,18.0,U,GT3,T,4.0,3.0,other,other,reputation,father,1.0,,,no,yes,yes,no,yes,yes,yes,no,inf,3.0,,1.0,1.0,3.0,0.0,14.0,13.0,14.0,947
948,GP,M,18.0,U,LE3,T,4.0,4.0,teacher,teacher,home,mother,1.0,1.0,0.0,no,yes,yes,no,yes,yes,yes,yes,1.0,4.0,2.0,2.0,2.0,1.0,5.0,16.0,15.0,16.0,948
949,GP,F,18.0,U,LE3,A,4.0,,health,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,4.0,1.0,,4.0,14.0,12.0,10.0,11.0,949
950,GP,M,,U,LE3,T,4.0,4.0,other,teacher,home,father,2.0,1.0,0.0,no,no,yes,no,yes,yes,yes,no,4.0,1.0,1.0,2.0,2.0,5.0,0.0,11.0,11.0,10.0,950
951,GP,F,17.0,U,GT3,T,4.0,2.0,other,other,reputation,mother,2.0,3.0,0.0,no,yes,yes,no,yes,yes,yes,no,inf,3.0,3.0,1.0,1.0,3.0,inf,15.0,inf,14.0,951
952,GP,F,17.0,U,GT3,T,-,2.0,health,health,reputation,father,1.0,4.0,0.0,no,yes,yes,yes,no,yes,yes,no,5.0,2.0,2.0,1.0,2.0,5.0,0.0,17.0,17.0,18.0,952
953,GP,M,19.0,U,GT3,T,3.0,3.0,other,other,home,other,1.0,2.0,-inf,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,,1.0,1.0,3.0,20.0,15.0,14.0,13.0,953
954,GP,F,18.0,U,GT3,T,,4.0,services,at_home,reputation,other,-,2.0,1.0,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,3.0,8.0,14.0,12.0,12.0,954
955,GP,M,,U,GT3,A,nan,2.0,services,other,course,other,1.0,1.0,0.0,no,no,no,yes,yes,yes,no,no,5.0,5.0,3.0,1.0,1.0,5.0,0.0,17.0,18.0,18.0,955
956,GP,M,19.0,U,GT3,T,4.0,4.0,teacher,services,reputation,other,,1.0,-inf,no,yes,yes,no,yes,yes,yes,yes,4.0,-inf,4.0,1.0,1.0,4.0,38.0,,nan,8.0,956
957,GP,M,19.0,R,GT3,T,,3.0,other,services,reputation,father,1.0,2.0,1.0,no,no,no,yes,yes,yes,no,yes,4.0,5.0,3.0,1.0,,5.0,0.0,15.0,12.0,,957
958,GP,F,19.0,U,LE3,T,1.0,1.0,at_home,other,reputation,other,1.0,2.0,1.0,yes,yes,no,yes,no,yes,yes,no,-,4.0,3.0,-inf,3.0,3.0,18.0,12.0,10.0,10.0,958
959,GP,F,19.0,U,LE3,T,1.0,,services,services,home,other,-,2.0,1.0,no,no,no,yes,no,yes,no,yes,4.0,2.0,4.0,2.0,2.0,3.0,0.0,,9.0,0.0,959
960,GP,F,inf,U,GT3,T,2.0,1.0,at_home,other,other,other,3.0,2.0,0.0,no,yes,no,no,yes,no,yes,yes,3.0,4.0,-inf,1.0,1.0,2.0,,-inf,12.0,13.0,960
961,GP,M,19.0,U,GT3,T,1.0,2.0,other,services,course,other,1.0,2.0,1.0,no,no,no,no,no,yes,yes,no,4.0,5.0,2.0,2.0,2.0,4.0,3.0,,11.0,11.0,961
962,GP,F,19.0,U,LE3,T,3.0,2.0,services,other,reputation,other,2.0,nan,1.0,no,yes,yes,no,no,yes,yes,yes,4.0,2.0,2.0,1.0,2.0,1.0,22.0,nan,10.0,11.0,962
963,GP,F,,U,GT3,T,1.0,inf,at_home,health,home,other,1.0,3.0,2.0,no,no,no,no,no,yes,yes,yes,4.0,1.0,2.0,-inf,1.0,3.0,-inf,15.0,13.0,13.0,963
964,GP,F,,R,GT3,T,2.0,,other,other,reputation,other,1.0,3.0,1.0,no,no,no,no,yes,yes,yes,yes,4.0,1.0,inf,1.0,,3.0,40.0,13.0,11.0,11.0,964
965,GP,F,nan,U,GT3,T,2.0,-inf,services,other,course,mother,2.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,2.0,1.0,0.0,8.0,8.0,0.0,965
966,GP,F,18.0,U,GT3,T,,3.0,other,other,course,mother,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,4.0,1.0,,5.0,9.0,9.0,10.0,9.0,966
967,GP,F,17.0,R,GT3,T,3.0,4.0,at_home,services,course,father,1.0,3.0,0.0,no,yes,yes,yes,no,yes,yes,no,4.0,3.0,4.0,2.0,5.0,5.0,0.0,-inf,11.0,10.0,967
968,GP,F,18.0,U,GT3,T,4.0,4.0,teacher,other,course,mother,inf,nan,,no,yes,yes,no,yes,yes,yes,no,,4.0,4.0,3.0,3.0,,2.0,11.0,nan,11.0,968
969,GP,F,17.0,U,GT3,A,4.0,3.0,services,services,course,mother,,inf,,no,yes,yes,no,yes,yes,yes,yes,5.0,2.0,2.0,1.0,inf,5.0,23.0,13.0,13.0,13.0,969
970,GP,F,17.0,U,GT3,T,2.0,2.0,other,other,course,mother,inf,2.0,0.0,no,yes,no,no,yes,yes,no,yes,4.0,2.0,2.0,1.0,1.0,3.0,12.0,11.0,-inf,9.0,970
971,GP,F,17.0,R,LE3,T,2.0,2.0,services,services,course,mother,-,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,3.0,3.0,2.0,2.0,2.0,3.0,,-,11.0,11.0,971
972,GP,F,17.0,U,GT3,T,3.0,1.0,services,services,course,father,,3.0,0.0,no,yes,no,no,no,yes,yes,no,3.0,4.0,-inf,2.0,3.0,5.0,1.0,12.0,nan,15.0,972
973,GP,F,17.0,U,LE3,T,0.0,-,at_home,at_home,home,father,2.0,3.0,nan,no,no,no,no,yes,yes,yes,no,3.0,3.0,3.0,inf,3.0,2.0,0.0,16.0,15.0,15.0,973
974,GP,M,nan,U,GT3,T,4.0,4.0,other,other,course,mother,-inf,,0.0,no,no,no,yes,yes,yes,yes,no,nan,3.0,-inf,2.0,,3.0,,9.0,12.0,11.0,974
975,GP,M,17.0,U,GT3,T,inf,3.0,other,services,reputation,mother,,-,0.0,no,no,no,yes,no,yes,yes,no,4.0,-inf,5.0,3.0,5.0,inf,,14.0,15.0,-inf,975
976,GP,M,17.0,R,GT3,T,2.0,2.0,services,other,course,mother,4.0,nan,inf,no,yes,no,no,yes,yes,yes,no,nan,4.0,5.0,,5.0,4.0,8.0,nan,10.0,,976
977,GP,F,17.0,U,GT3,T,,4.0,teacher,services,course,mother,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,nan,4.0,4.0,1.0,nan,4.0,7.0,10.0,,9.0,977
978,GP,F,-,U,GT3,T,4.0,nan,teacher,teacher,course,mother,,nan,0.0,no,yes,yes,no,no,yes,yes,yes,inf,-inf,3.0,1.0,2.0,nan,4.0,,14.0,14.0,978
979,GP,M,18.0,U,LE3,T,2.0,2.0,other,other,course,mother,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,5.0,5.0,2.0,4.0,,2.0,9.0,8.0,8.0,979
980,GP,F,17.0,R,GT3,T,,nan,at_home,other,course,father,1.0,3.0,inf,no,yes,no,no,yes,yes,yes,yes,,4.0,3.0,1.0,1.0,5.0,7.0,12.0,14.0,14.0,980
981,GP,F,18.0,U,GT3,T,3.0,-inf,services,services,home,mother,,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,4.0,,1.0,4.0,0.0,7.0,0.0,0.0,981
982,GP,F,18.0,U,LE3,T,,2.0,other,other,home,other,1.0,-,0.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,2.0,0.0,nan,8.0,0.0,982
983,GP,F,18.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,4.0,0.0,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,-,,10.0,9.0,0.0,983
984,GP,F,17.0,U,GT3,T,3.0,4.0,services,other,course,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,5.0,1.0,3.0,5.0,,16.0,15.0,15.0,984
985,GP,F,-,R,GT3,A,3.0,-inf,services,at_home,home,other,1.0,3.0,inf,no,no,yes,no,yes,yes,no,no,5.0,4.0,3.0,1.0,nan,5.0,12.0,14.0,13.0,13.0,985
986,GP,F,17.0,U,GT3,T,3.0,2.0,other,other,home,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,4.0,3.0,2.0,2.0,3.0,2.0,0.0,-,,,986
987,GP,F,18.0,U,LE3,T,inf,3.0,services,services,home,mother,1.0,4.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,3.0,3.0,inf,1.0,1.0,7.0,16.0,15.0,17.0,987
988,GP,F,-inf,R,GT3,A,3.0,2.0,other,other,home,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,-,3.0,3.0,-,3.0,2.0,4.0,-,10.0,10.0,988
989,GP,F,19.0,U,GT3,T,-inf,1.0,services,services,home,other,1.0,3.0,1.0,no,no,yes,yes,yes,yes,yes,yes,4.0,3.0,,1.0,inf,3.0,4.0,11.0,12.0,11.0,989
990,GP,M,18.0,U,GT3,T,4.0,4.0,teacher,services,home,father,1.0,,1.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,,2.0,2.0,0.0,10.0,10.0,0.0,990
991,GP,M,18.0,U,LE3,T,3.0,4.0,services,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,11.0,16.0,inf,15.0,991
992,GP,F,17.0,U,GT3,A,2.0,2.0,at_home,at_home,home,father,1.0,2.0,,no,yes,no,no,yes,yes,yes,yes,3.0,3.0,1.0,1.0,2.0,4.0,0.0,9.0,8.0,0.0,992
993,GP,F,18.0,U,GT3,T,2.0,,at_home,other,course,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,3.0,4.0,,10.0,10.0,993
994,GP,F,18.0,U,GT3,T,3.0,2.0,other,services,other,mother,1.0,,0.0,no,no,no,no,yes,yes,yes,yes,5.0,-,3.0,2.0,3.0,-,7.0,13.0,13.0,,994
995,GP,M,18.0,R,GT3,T,,-inf,teacher,services,course,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,3.0,2.0,1.0,2.0,4.0,inf,16.0,nan,16.0,995
996,GP,M,18.0,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,3.0,0.0,no,yes,yes,no,yes,yes,yes,yes,5.0,4.0,5.0,-,3.0,5.0,0.0,10.0,10.0,9.0,996
997,GP,F,17.0,U,GT3,T,4.0,-inf,health,other,reputation,mother,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4.0,3.0,,3.0,4.0,0.0,13.0,15.0,15.0,997
998,MS,M,18.0,R,GT3,T,3.0,2.0,other,other,course,mother,2.0,-inf,1.0,no,yes,no,no,no,yes,yes,no,2.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,13.0,13.0,998
999,MS,M,19.0,R,GT3,T,,1.0,other,services,home,other,3.0,2.0,3.0,no,no,no,no,yes,yes,yes,no,inf,4.0,4.0,3.0,3.0,2.0,8.0,8.0,7.0,8.0,999
1000,MS,M,17.0,U,GT3,T,3.0,3.0,health,other,course,mother,2.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,5.0,4.0,2.0,3.0,3.0,,13.0,13.0,13.0,1000
1001,MS,M,18.0,U,LE3,T,1.0,3.0,at_home,services,course,mother,,-,1.0,no,no,no,no,yes,no,yes,yes,4.0,3.0,3.0,2.0,-inf,3.0,7.0,,7.0,-,1001
1002,MS,M,19.0,R,GT3,T,1.0,1.0,other,other,home,other,3.0,-,1.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,-,3.0,5.0,inf,8.0,8.0,,1002
1003,MS,M,17.0,R,GT3,T,,3.0,services,other,home,mother,2.0,2.0,0.0,no,yes,yes,yes,no,yes,yes,yes,4.0,,5.0,1.0,3.0,2.0,4.0,13.0,11.0,,1003
1004,MS,F,-,U,GT3,T,,,services,services,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,,,4.0,1.0,,5.0,0.0,10.0,9.0,9.0,1004
1005,MS,F,17.0,R,GT3,T,4.0,4.0,teacher,services,other,father,2.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,inf,3.0,1.0,2.0,-inf,4.0,nan,13.0,13.0,1005
1006,MS,F,inf,U,LE3,A,nan,2.0,services,other,reputation,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,no,yes,1.0,2.0,nan,1.0,2.0,5.0,,inf,12.0,11.0,1006
1007,MS,M,18.0,U,LE3,T,,1.0,other,services,home,father,2.0,1.0,,no,no,no,no,no,yes,yes,yes,3.0,3.0,2.0,1.0,,3.0,4.0,10.0,10.0,10.0,1007
1008,MS,F,18.0,U,LE3,T,-,1.0,at_home,services,course,father,2.0,-inf,nan,no,no,no,no,yes,yes,yes,no,5.0,3.0,2.0,1.0,1.0,nan,0.0,18.0,16.0,-inf,1008
1009,MS,F,18.0,R,LE3,A,1.0,,at_home,other,course,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,no,yes,4.0,3.0,4.0,,4.0,5.0,,13.0,13.0,13.0,1009
1010,MS,M,nan,R,LE3,T,1.0,1.0,at_home,other,other,mother,2.0,2.0,1.0,no,no,no,yes,no,no,no,no,4.0,4.0,3.0,2.0,3.0,,2.0,13.0,12.0,12.0,1010
1011,MS,F,18.0,U,GT3,T,3.0,3.0,services,services,other,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,nan,-inf,1.0,3.0,3.0,0.0,11.0,11.0,-,1011
1012,MS,F,17.0,U,LE3,T,4.0,4.0,at_home,at_home,course,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,2.0,3.0,4.0,1.0,,1.0,0.0,16.0,15.0,,1012
1013,MS,F,-inf,R,GT3,T,1.0,2.0,other,services,course,father,2.0,2.0,-inf,no,no,no,no,no,yes,no,no,-,2.0,2.0,1.0,2.0,,0.0,12.0,11.0,12.0,1013
1014,MS,M,18.0,R,GT3,T,1.0,3.0,at_home,other,course,mother,2.0,,0.0,no,yes,yes,no,yes,yes,no,no,3.0,3.0,4.0,2.0,4.0,3.0,4.0,10.0,10.0,10.0,1014
1015,MS,M,18.0,U,LE3,T,4.0,4.0,teacher,services,other,mother,inf,-,0.0,no,no,yes,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0.0,13.0,13.0,,1015
1016,MS,F,17.0,R,GT3,T,1.0,,other,services,reputation,mother,3.0,1.0,,no,yes,yes,no,yes,yes,yes,yes,5.0,2.0,,1.0,2.0,1.0,0.0,7.0,6.0,,1016
1017,MS,F,18.0,U,GT3,T,,3.0,at_home,services,course,father,2.0,1.0,0.0,no,yes,yes,no,yes,yes,yes,yes,5.0,2.0,3.0,1.0,2.0,4.0,0.0,11.0,10.0,,1017
1018,MS,F,,R,GT3,T,4.0,4.0,other,teacher,other,father,3.0,2.0,0.0,no,yes,yes,no,no,yes,yes,yes,,2.0,2.0,4.0,2.0,-inf,10.0,14.0,-,11.0,1018
1019,MS,F,19.0,U,LE3,T,3.0,-,services,services,home,other,2.0,2.0,-,no,no,no,yes,yes,yes,no,yes,3.0,2.0,2.0,1.0,1.0,3.0,4.0,7.0,7.0,-inf,1019
1020,MS,M,18.0,R,LE3,T,1.0,2.0,at_home,services,other,father,,1.0,0.0,no,yes,yes,yes,yes,no,yes,yes,,3.0,inf,2.0,3.0,3.0,-,14.0,12.0,,1020
1021,MS,F,17.0,U,GT3,T,2.0,2.0,other,at_home,home,mother,1.0,3.0,,no,no,no,yes,yes,yes,no,yes,3.0,4.0,3.0,1.0,1.0,3.0,8.0,13.0,11.0,11.0,1021
1022,MS,F,17.0,R,GT3,T,1.0,2.0,other,other,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,inf,5.0,5.0,1.0,3.0,,14.0,nan,5.0,5.0,1022
1023,MS,F,,R,LE3,T,4.0,4.0,other,other,reputation,mother,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,4.0,-,1.0,inf,1.0,0.0,19.0,,19.0,1023
1024,MS,F,18.0,R,GT3,T,1.0,1.0,other,other,home,mother,4.0,3.0,,no,no,no,no,yes,yes,yes,no,4.0,inf,2.0,1.0,inf,4.0,2.0,8.0,8.0,10.0,1024
1025,MS,F,20.0,U,GT3,T,4.0,2.0,health,other,course,other,,3.0,inf,no,yes,yes,no,no,yes,yes,yes,5.0,,3.0,1.0,1.0,3.0,4.0,15.0,14.0,15.0,1025
1026,MS,F,18.0,R,LE3,T,4.0,4.0,teacher,services,course,mother,1.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,no,inf,4.0,3.0,,,2.0,4.0,8.0,9.0,10.0,1026
1027,MS,F,18.0,U,GT3,T,3.0,3.0,other,other,home,mother,1.0,2.0,0.0,no,no,yes,no,yes,yes,yes,yes,,1.0,3.0,1.0,2.0,1.0,inf,15.0,-inf,15.0,1027
1028,MS,F,17.0,R,GT3,T,3.0,1.0,at_home,other,reputation,mother,1.0,2.0,0.0,no,yes,yes,yes,no,yes,yes,no,4.0,5.0,4.0,2.0,-,1.0,17.0,10.0,,10.0,1028
1029,MS,M,inf,U,GT3,T,-,4.0,teacher,teacher,home,father,1.0,2.0,,no,no,yes,yes,no,yes,yes,no,3.0,2.0,,1.0,4.0,2.0,4.0,15.0,14.0,14.0,1029
1030,MS,M,18.0,R,GT3,T,2.0,inf,other,other,other,mother,2.0,,0.0,no,no,no,yes,no,yes,yes,yes,4.0,,3.0,1.0,,5.0,5.0,7.0,6.0,7.0,1030
1031,MS,M,17.0,U,GT3,T,2.0,nan,other,services,home,father,2.0,-inf,0.0,no,no,no,yes,yes,yes,yes,no,4.0,nan,3.0,1.0,1.0,3.0,,11.0,11.0,10.0,1031
1032,MS,M,19.0,R,GT3,T,,-,other,services,other,mother,2.0,,1.0,no,no,no,no,yes,yes,no,no,4.0,3.0,inf,1.0,3.0,5.0,0.0,6.0,5.0,0.0,1032
1033,MS,M,18.0,R,GT3,T,4.0,,other,other,home,father,2.0,inf,nan,no,no,yes,no,yes,yes,no,no,5.0,4.0,3.0,4.0,3.0,3.0,14.0,6.0,5.0,5.0,1033
1034,MS,F,18.0,R,GT3,T,2.0,2.0,at_home,other,other,mother,2.0,3.0,0.0,no,no,yes,no,yes,yes,no,no,5.0,3.0,3.0,1.0,3.0,4.0,2.0,10.0,9.0,10.0,1034
1035,MS,F,18.0,R,GT3,T,4.0,4.0,teacher,at_home,reputation,mother,,1.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4.0,,2.0,2.0,5.0,,6.0,5.0,nan,1035
1036,MS,F,nan,R,GT3,T,2.0,3.0,services,other,course,mother,1.0,3.0,1.0,no,no,no,yes,no,yes,yes,no,5.0,4.0,-inf,1.0,2.0,5.0,-inf,,5.0,0.0,1036
1037,MS,F,18.0,U,LE3,T,inf,1.0,teacher,services,course,mother,nan,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,nan,3.0,4.0,1.0,1.0,1.0,0.0,nan,9.0,8.0,1037
1038,MS,F,18.0,U,GT3,T,1.0,1.0,other,other,course,mother,2.0,-inf,1.0,no,no,no,yes,yes,yes,no,no,1.0,1.0,1.0,1.0,1.0,5.0,0.0,6.0,5.0,0.0,1038
1039,MS,M,20.0,U,LE3,A,2.0,2.0,services,services,course,other,nan,,,no,yes,yes,no,yes,yes,no,no,5.0,5.0,nan,4.0,5.0,4.0,,9.0,-inf,9.0,1039
1040,MS,M,17.0,U,LE3,T,3.0,1.0,services,services,course,mother,2.0,1.0,0.0,no,no,no,no,no,yes,yes,no,2.0,4.0,5.0,3.0,4.0,2.0,nan,14.0,-inf,16.0,1040
1041,MS,M,21.0,R,GT3,T,1.0,,other,other,course,other,-inf,1.0,nan,no,no,no,no,no,yes,no,no,inf,5.0,3.0,3.0,3.0,nan,3.0,10.0,8.0,7.0,1041
1042,MS,M,,R,LE3,T,3.0,2.0,services,other,course,mother,3.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,4.0,1.0,3.0,4.0,5.0,0.0,11.0,12.0,10.0,1042
1043,MS,M,19.0,U,LE3,T,1.0,-,other,at_home,course,father,1.0,,0.0,no,no,no,no,yes,yes,yes,no,3.0,2.0,3.0,3.0,inf,5.0,5.0,8.0,9.0,9.0,1043
